year,pitcher,total_pitches,arsenal_size,primary_pitch,primary_pct
2018,641154,949,4,FF,34.141201264488934
2018,543001,425,5,FF,29.64705882352941
2018,453385,2380,4,SI,55.92436974789916
2018,640455,2346,3,SI,56.18073316283036
2018,543339,715,3,FF,52.867132867132874
2018,571882,256,3,FF,51.5625
2018,543548,418,3,FF,58.61244019138756
2018,608601,377,4,FF,43.236074270557026
2018,641627,301,3,SI,54.15282392026578
2018,548357,200,4,SI,46.0
2018,592094,571,3,FF,61.12084063047285
2018,502083,772,3,FF,67.2279792746114
2018,429722,428,4,SL,31.542056074766357
2018,592340,642,3,FF,49.84423676012461
2018,430641,434,4,SL,41.013824884792626
2018,642571,437,4,FF,44.39359267734554
2018,592499,655,4,FF,53.282442748091604
2018,502004,450,3,FC,52.44444444444445
2018,622161,324,3,FF,58.95061728395061
2018,622492,202,3,FF,70.79207920792079
2018,621141,290,4,SI,36.896551724137936
2018,605288,226,3,FF,61.06194690265486
2018,592815,635,4,SI,35.90551181102362
2018,461833,562,4,FF,55.51601423487544
2018,606167,357,4,FF,45.65826330532213
2018,607374,1179,5,FF,27.735368956743002
2018,504379,765,3,FF,58.56209150326798
2018,622097,284,4,CH,28.52112676056338
2018,456501,793,4,FF,26.10340479192938
2018,493247,514,3,SI,57.58754863813229
2018,458690,831,4,SI,61.4921780986763
2018,502381,207,3,SI,47.82608695652174
2018,544928,283,3,SL,56.53710247349824
2018,608652,593,4,FF,58.34738617200674
2018,608718,1637,4,FF,67.8069639584606
2018,621199,439,5,SI,50.79726651480638
2018,542914,244,3,FF,36.0655737704918
2018,622864,960,4,SI,32.395833333333336
2018,544836,208,2,FF,68.75
2018,453344,488,3,FF,72.74590163934425
2018,502188,802,6,SI,44.2643391521197
2018,433586,499,5,SI,31.462925851703403
2018,541652,610,4,FF,40.16393442622951
2018,572070,1313,4,SL,38.99466869763899
2018,519240,213,2,SI,53.990610328638496
2018,571476,564,3,FF,46.09929078014184
2018,627894,302,2,FF,53.973509933774835
2018,621112,442,6,SI,29.185520361990953
2018,571735,226,4,CH,37.610619469026545
2018,477569,663,3,FF,58.97435897435898
2018,596071,497,3,FF,52.31388329979879
2018,656805,246,3,SI,56.09756097560976
2018,445197,338,3,FF,55.02958579881657
2018,501817,405,4,FF,28.14814814814815
2018,599683,619,4,FF,42.32633279483037
2018,572998,248,3,SL,49.193548387096776
2018,521655,841,5,FF,59.096313912009514
2018,503285,332,3,SL,47.59036144578313
2018,641771,1431,5,SI,36.477987421383645
2018,592570,252,3,FF,54.36507936507936
2018,543424,202,3,FF,40.099009900990104
2018,606995,205,2,FF,71.70731707317073
2018,592761,1388,3,FF,58.789625360230545
2018,435221,1212,4,SI,37.04620462046205
2018,572044,293,3,FF,48.4641638225256
2018,608379,1413,4,FF,42.462845010615716
2018,592779,320,4,SI,51.5625
2018,647336,405,4,SI,39.50617283950617
2018,457429,224,3,SL,44.642857142857146
2018,456713,414,4,FF,55.55555555555556
2018,542947,451,4,SI,59.86696230598669
2018,605130,236,3,FF,52.96610169491526
2018,606478,526,4,FF,41.825095057034225
2018,450729,1113,4,SI,62.08445642407907
2018,656186,356,2,FF,52.52808988764045
2018,543031,336,4,SI,31.547619047619047
2018,605254,390,5,FF,42.82051282051282
2018,573109,358,6,FC,24.30167597765363
2018,592612,227,3,FF,48.458149779735685
2018,506433,740,6,FF,37.2972972972973
2018,448178,308,2,FF,61.68831168831169
2018,608334,657,4,FF,54.946727549467276
2018,592811,719,5,SI,43.671766342141865
2018,605476,263,2,SI,47.14828897338403
2018,641871,311,3,FF,64.63022508038586
2018,608665,624,4,SI,55.769230769230774
2018,501957,520,5,FF,30.0
2018,605232,383,4,FF,36.55352480417754
2018,519393,213,3,SI,44.60093896713615
2018,656756,453,5,CU,27.81456953642384
2018,572703,213,2,FF,54.460093896713616
2018,456068,258,5,FF,37.98449612403101
2018,592836,224,2,FF,65.17857142857143
2019,516969,907,5,FF,35.391400220507165
2019,622505,687,3,SI,74.96360989810772
2019,607481,1039,5,SI,67.66121270452358
2019,670167,249,2,FF,55.020080321285135
2019,605359,834,4,CH,39.20863309352518
2019,592612,1053,5,FC,66.76163342830009
2019,641853,507,2,SI,62.91913214990138
2019,605513,2659,5,FF,44.75366679202708
2019,622772,542,5,SI,49.815498154981555
2019,446321,1157,6,FF,32.58426966292135
2019,641755,866,2,SL,57.736720554272516
2019,606424,758,3,SL,42.61213720316623
2019,501625,984,6,SI,38.61788617886179
2019,592773,1298,3,FF,55.70107858243452
2019,453172,1103,5,SI,74.52402538531278
2019,656257,690,2,FF,51.449275362318836
2019,645261,3090,5,FF,30.194174757281555
2019,656354,407,4,FF,57.98525798525799
2019,573046,717,4,CH,36.68061366806137
2019,543883,747,4,FF,58.768406961178044
2019,658305,723,3,SL,48.686030428769016
2019,453284,1020,4,FF,46.568627450980394
2019,572193,340,4,SI,35.588235294117645
2019,592094,396,3,FF,61.36363636363637
2019,605447,311,2,FF,63.344051446945336
2019,521655,1523,5,FF,47.143795141168745
2019,475054,925,4,ST,64.10810810810811
2019,630023,1985,3,SI,55.01259445843829
2019,453329,963,5,FC,28.245067497403948
2019,656713,878,4,FF,57.1753986332574
2019,605483,1890,4,FF,48.35978835978836
2019,600917,1275,4,FF,41.01960784313726
2019,547973,989,3,FF,58.74620829120324
2019,458681,3435,5,FF,54.090247452692864
2019,502154,933,2,SI,86.38799571275455
2019,493603,1157,4,ST,44.770959377700954
2019,592454,1026,3,CH,51.94931773879142
2019,547888,2787,6,SL,36.38320775026911
2019,643338,1319,3,FF,77.25549658832449
2019,593372,778,4,FF,29.82005141388175
2019,606149,1134,2,FF,55.20282186948854
2019,596027,237,2,SL,59.49367088607595
2019,656427,3179,5,FF,46.429694872601445
2019,656803,206,3,FF,63.10679611650486
2019,621249,210,3,FF,56.19047619047619
2019,502706,1473,4,SI,62.05023761031908
2019,548389,1444,6,FF,36.011080332409975
2019,643511,255,3,SI,58.03921568627452
2019,628711,1344,5,FF,58.48214285714286
2019,593974,645,4,SL,38.139534883720934
2019,594311,349,3,FF,51.57593123209169
2019,571670,729,4,SI,47.05075445816186
2019,656322,452,4,SI,33.1858407079646
2019,592473,794,4,SI,71.28463476070529
2019,523260,881,4,KC,36.54937570942111
2019,572143,425,3,FF,63.294117647058826
2019,477132,2575,3,FF,43.883495145631066
2019,669160,566,4,SI,50.53003533568905
2019,448179,966,3,FF,51.86335403726709
2019,605446,1664,5,FF,40.26442307692308
2019,542914,714,4,SI,48.17927170868347
2019,605135,2410,5,SI,41.078838174273855
2019,657024,970,3,FF,67.21649484536083
2019,605525,485,5,FF,54.22680412371134
2019,433589,1137,4,FF,45.294635004397534
2019,488748,783,3,FF,62.83524904214559
2019,656186,280,2,FF,59.285714285714285
2019,543699,2884,5,SI,30.02773925104022
2019,665093,299,4,FS,40.468227424749166
2019,596035,354,2,SI,77.40112994350282
2019,547179,1298,6,FC,26.502311248073962
2019,605441,237,5,FF,31.645569620253166
2019,596112,1001,3,SL,57.14285714285714
2019,593144,1150,3,FF,81.91304347826087
2019,592866,2327,5,FF,51.912333476579285
2019,607219,268,2,SI,59.32835820895522
2019,607237,949,3,SL,57.95574288724974
2019,641816,2138,4,FF,57.10944808231992
2019,594795,204,3,FF,66.66666666666666
2019,461872,941,3,SL,59.4048884165781
2019,460283,558,3,CU,49.10394265232975
2019,607391,284,3,SI,47.88732394366197
2019,621141,369,4,FF,45.52845528455284
2019,458708,1136,5,FC,43.221830985915496
2019,641341,382,3,FF,62.04188481675392
2019,453343,1068,4,FC,59.644194756554306
2019,623149,330,3,FF,69.6969696969697
2019,572888,949,3,SI,45.10010537407798
2019,656794,1181,4,FF,65.19898391193904
2019,592426,1253,3,SL,53.63128491620112
2019,592789,3094,5,SI,29.7349709114415
2019,647336,2555,4,SI,44.61839530332681
2019,607200,1287,4,SI,55.011655011655016
2019,471911,1274,5,SL,33.6734693877551
2019,621295,967,3,FF,66.39089968976215
2019,643256,797,3,SI,50.81555834378921
2019,605182,2090,4,FF,51.05263157894737
2019,605452,1138,5,SI,39.19156414762742
2019,453178,1096,3,FF,66.87956204379562
2019,622864,278,2,SI,59.352517985611506
2019,626929,492,4,FF,51.21951219512195
2019,641838,901,5,SI,57.158712541620424
2019,640464,384,4,SI,48.4375
2019,502043,2764,5,SI,32.05499276410998
2019,527048,2771,5,FC,30.819198845182243
2019,605347,2059,5,KC,32.15152986886839
2019,607188,408,3,FF,61.029411764705884
2019,543766,1188,4,FC,75.25252525252525
2019,519076,407,4,SI,28.255528255528255
2019,597113,489,2,FF,62.78118609406953
2019,622075,608,2,FF,56.25
2019,592865,267,2,FF,61.04868913857678
2019,641149,637,4,SI,36.57770800627944
2019,669203,887,5,FF,52.536640360766626
2019,642840,361,2,FF,75.90027700831024
2019,622786,616,4,SI,57.7922077922078
2019,642207,254,2,FF,61.023622047244096
2019,607572,383,2,SL,55.87467362924282
2019,605143,263,2,FF,75.2851711026616
2019,656546,1256,3,FF,58.75796178343949
2019,605288,1810,5,SI,36.13259668508287
2019,622253,350,3,SI,52.85714285714286
2019,519443,1244,3,KC,47.025723472668815
2019,571710,1092,3,FF,70.23809523809523
2019,598264,1310,3,KC,50.0763358778626
2019,643316,1076,2,FF,52.32342007434945
2019,623465,567,4,FF,64.72663139329806
2019,593958,3495,6,FF,38.74105865522174
2019,542888,1132,3,FF,59.36395759717315
2019,605469,318,4,FF,47.16981132075472
2019,621381,1789,5,FF,35.718278367803244
2019,592233,467,2,SI,61.67023554603854
2019,606131,1041,3,SI,54.274735830931796
2019,605177,893,3,SL,38.63381858902575
2019,641541,676,5,SI,30.62130177514793
2019,622065,1324,5,FC,23.338368580060422
2019,671790,346,4,FF,54.6242774566474
2019,673258,521,3,FF,58.73320537428023
2019,501789,912,2,FC,56.9078947368421
2019,606965,1144,3,FF,44.05594405594406
2019,472610,1046,4,SL,34.22562141491396
2019,501925,344,3,SL,40.98837209302326
2019,518566,911,5,FF,37.211855104281014
2019,605121,896,3,SL,52.12053571428571
2019,502748,1509,5,SI,31.146454605699137
2019,543037,3360,5,FF,51.577380952380956
2019,642578,329,5,FF,38.60182370820669
2019,657228,412,4,FF,37.86407766990291
2019,596071,1274,5,FF,45.368916797488225
2019,625643,3161,4,FF,58.52578298006959
2019,642397,1110,4,SI,63.96396396396396
2019,429719,1315,6,FC,27.376425855513308
2019,571510,3101,5,FF,49.79039019671074
2019,641729,1056,3,FF,68.27651515151516
2019,517008,975,3,FC,68.3076923076923
2019,571656,1155,3,FF,48.83116883116883
2019,542585,646,4,FF,51.23839009287926
2019,467100,3005,5,SI,36.63893510815308
2019,641302,918,5,FF,31.154684095860567
2019,601713,1618,4,FF,49.32014833127318
2019,605479,285,3,FF,54.03508771929825
2019,594027,900,3,FF,70.11111111111111
2019,621107,2571,5,FF,33.644496304939715
2019,612672,1151,5,FF,48.13205907906168
2019,650671,647,3,FF,71.87017001545595
2019,592761,2661,3,FF,53.77677564825254
2019,571704,810,2,SL,49.382716049382715
2019,656222,1820,4,FF,44.01098901098901
2019,571882,1193,4,FF,36.714165968147526
2019,542953,384,3,CU,53.645833333333336
2019,650895,1119,3,SL,51.474530831099194
2019,543208,1427,4,SL,44.28871758934828
2019,664126,387,2,SL,56.07235142118863
2019,642232,2057,4,FC,36.70393777345649
2019,663423,2759,6,FF,43.928959768031895
2019,518715,903,4,SL,40.310077519379846
2019,606160,459,4,FF,39.651416122004356
2019,661403,345,3,FC,73.04347826086956
2019,641482,1299,5,FF,46.72825250192456
2019,570666,1352,4,SL,49.85207100591716
2019,656685,1022,4,SL,33.95303326810176
2019,571735,599,4,FF,31.385642737896497
2019,642546,332,3,SI,46.08433734939759
2019,622663,219,3,FF,56.62100456621004
2019,608652,212,3,FF,52.358490566037744
2019,445213,855,4,SI,68.53801169590643
2019,467008,725,5,SL,39.86206896551724
2019,453192,961,2,SL,61.29032258064516
2019,605154,1213,2,FF,56.63643858202803
2019,518553,1109,3,SI,42.11000901713255
2019,623364,632,4,FF,77.37341772151899
2019,643778,882,4,FF,37.188208616780045
2019,475479,641,4,FC,28.861154446177846
2019,594986,1052,4,FC,36.88212927756654
2019,608678,663,4,FF,38.3107088989442
2019,425794,2784,5,CU,36.81752873563218
2019,430935,2394,5,FF,35.46365914786968
2019,445276,1049,3,FC,74.26120114394662
2019,628317,2433,5,FF,34.19646526921496
2019,547943,2705,5,CH,27.467652495378932
2019,605498,538,5,SI,40.89219330855018
2019,657277,676,4,FF,43.49112426035503
2019,543483,885,3,FF,50.960451977401135
2019,592815,390,4,FF,33.33333333333333
2019,518617,1184,3,FF,48.564189189189186
2019,594835,3162,4,FF,39.40543959519292
2019,474463,2659,5,SI,43.81346370816096
2019,595798,262,4,SL,37.404580152671755
2019,656725,497,5,SI,39.2354124748491
2019,628452,1115,4,FF,37.309417040358746
2019,608717,1245,4,FF,56.46586345381526
2019,592332,1643,4,FF,57.02982349360926
2019,605309,504,2,FF,53.17460317460318
2019,605280,873,4,SI,52.69186712485682
2019,571917,460,3,SL,50.8695652173913
2019,606162,464,4,FF,36.853448275862064
2019,621199,549,5,FF,37.88706739526412
2019,621086,331,4,SI,32.93051359516616
2019,608371,751,4,FF,50.06657789613848
2019,621242,1072,2,FF,65.85820895522389
2019,455119,863,5,FF,45.77056778679027
2019,608331,2669,5,FF,53.128512551517424
2019,542960,997,5,FF,47.64292878635908
2019,544727,1041,4,SI,49.375600384245914
2019,571927,2701,4,SI,50.610884857460206
2019,592314,1888,5,SL,28.49576271186441
2019,448281,1074,3,FF,88.17504655493482
2019,664208,608,4,FF,57.23684210526315
2019,543339,1217,4,FF,63.270336894001645
2019,407845,851,4,SI,47.35605170387779
2019,519096,416,4,SI,55.28846153846154
2019,457915,1076,4,FF,59.10780669144982
2019,593833,1210,3,FC,72.14876033057851
2019,571578,3299,5,SL,37.10215216732343
2019,622446,784,4,SI,39.66836734693878
2019,621056,752,4,FF,55.58510638297872
2019,592644,1794,4,FF,53.90189520624303
2019,573124,1040,3,SI,49.80769230769231
2019,605130,1300,4,SL,43.38461538461538
2019,489265,995,4,SL,59.597989949748744
2019,606930,660,2,FC,51.81818181818182
2019,608648,978,3,FF,51.43149284253579
2019,600968,224,3,SI,55.80357142857143
2019,543507,1166,4,FF,61.57804459691252
2019,657612,633,3,SI,44.07582938388626
2019,642098,2273,4,FF,60.71271447426309
2019,641793,549,2,FF,48.998178506375226
2019,664054,367,3,FF,53.950953678474114
2019,458006,1005,4,SI,46.3681592039801
2019,545064,888,3,SL,43.91891891891892
2019,623352,1139,2,SI,84.28446005267779
2019,519141,1942,5,FF,52.62615859938208
2019,448855,1351,4,FF,30.940044411547003
2019,608718,233,2,FF,74.2489270386266
2019,592346,1145,5,FF,42.18340611353712
2019,642547,1599,3,FF,77.73608505315822
2019,461829,1399,4,CH,31.8084345961401
2019,542947,760,4,SI,64.07894736842105
2019,595001,593,5,FF,30.354131534569984
2019,571858,708,3,FF,57.485875706214685
2019,656945,463,2,FF,55.507559395248386
2019,605155,1016,3,CU,44.58661417322835
2019,488768,2511,5,FF,45.320589406610914
2019,607644,2680,5,FF,50.74626865671642
2019,518489,978,4,FF,55.11247443762781
2019,592390,718,3,FF,69.91643454038997
2019,596074,225,3,FF,65.77777777777779
2019,468504,1945,4,SL,49.562982005141386
2019,656464,396,2,FF,54.04040404040404
2019,622103,458,3,FF,59.60698689956332
2019,673633,934,2,FS,51.71306209850107
2019,642073,316,4,SL,50.9493670886076
2019,592662,3058,4,FF,42.74035317200785
2019,572362,959,5,FF,29.61418143899896
2019,532077,945,5,FF,46.13756613756614
2019,519151,803,3,FF,35.74097135740971
2019,444468,972,4,FF,45.5761316872428
2019,606167,629,4,FF,44.03815580286168
2019,434378,3242,4,FF,49.87661937075879
2019,572703,794,4,SL,50.377833753148614
2019,660761,1485,4,FF,47.205387205387204
2019,543045,1061,4,FF,61.73421300659755
2019,624133,763,4,SI,29.357798165137616
2019,570632,1372,4,SI,62.90087463556851
2019,504379,832,3,SL,45.67307692307692
2019,456051,497,4,SI,44.46680080482898
2019,593576,1125,3,FS,65.33333333333333
2019,608344,639,3,FF,50.39123630672926
2019,641154,1793,4,FF,42.387060791968764
2019,592826,2119,4,FF,62.48230297310052
2019,641941,1075,3,FF,61.395348837209305
2019,623430,252,2,FF,53.17460317460318
2019,543118,941,2,FS,59.4048884165781
2019,623381,1255,3,FF,61.67330677290836
2019,621363,869,2,FF,88.49252013808976
2019,672773,635,3,FF,55.2755905511811
2019,607192,902,3,FF,67.1840354767184
2019,643615,404,4,SI,49.504950495049506
2019,664856,519,4,FF,57.22543352601156
2019,518875,768,2,SL,60.15625
2019,450172,297,3,SI,47.474747474747474
2019,605260,490,3,CU,44.48979591836735
2019,592716,2056,3,SI,54.1828793774319
2019,642528,591,4,FF,47.71573604060914
2019,643478,333,3,FF,57.35735735735735
2019,605501,525,3,SL,47.42857142857143
2019,572020,2663,4,FF,59.932407059707096
2019,658551,218,4,CH,31.65137614678899
2019,594577,338,3,FF,51.77514792899408
2019,592858,587,3,FF,66.09880749574106
2019,650893,372,4,FF,54.03225806451613
2019,664854,577,3,FF,56.1525129982669
2019,621219,553,5,FF,30.74141048824593
2019,641712,2846,5,SI,48.69992972593113
2019,669214,317,4,FF,61.198738170347
2019,664062,693,4,FF,47.90764790764791
2019,641312,1584,5,FF,45.13888888888889
2019,594987,696,4,SI,37.787356321839084
2019,607457,708,4,FF,65.5367231638418
2019,554340,997,4,FF,44.132397191574725
2019,657571,824,2,FF,78.03398058252428
2019,621111,2831,5,FF,53.16142705757683
2019,456501,265,4,FF,32.45283018867924
2019,521230,1317,3,FF,69.32422171602126
2019,465657,1099,5,FF,64.60418562329392
2019,640462,202,2,FF,63.86138613861386
2019,592165,713,4,SI,48.66760168302945
2019,571666,2837,5,FF,32.74585830102221
2019,656954,673,3,FF,47.84546805349183
2019,434538,1133,4,SI,35.1279788172992
2019,543101,2587,5,FF,37.224584460765364
2019,643230,2001,6,FF,50.624687656171915
2019,607625,1274,5,FF,34.61538461538461
2019,573186,3046,6,SI,36.44123440577807
2019,572971,1864,5,SI,49.0343347639485
2019,663432,900,2,FF,70.66666666666667
2019,519326,369,3,FF,54.47154471544715
2019,580792,709,2,FF,51.198871650211565
2019,608723,684,4,FF,60.380116959064324
2019,668676,1892,4,FF,50.58139534883721
2019,622092,435,4,FF,61.149425287356316
2019,621244,3132,4,FF,32.21583652618135
2019,623470,539,2,FF,51.94805194805194
2019,607215,395,4,FF,39.49367088607595
2019,543351,532,2,SL,55.26315789473685
2019,592222,969,3,SI,44.27244582043344
2019,622608,2237,4,FF,61.913276709879305
2019,605200,2678,5,SI,52.576549663928304
2019,519393,1268,4,SL,37.22397476340694
2019,592879,1467,4,FF,53.91956373551465
2019,584171,980,5,CH,29.897959183673468
2019,543135,1264,5,FF,43.2753164556962
2019,605151,1284,4,FF,58.48909657320872
2019,489334,1250,3,SI,71.04
2019,542882,1204,3,FF,49.584717607973424
2019,641778,2507,5,FF,53.13123254886318
2019,664199,1511,5,FF,45.86366644606221
2019,657624,1132,3,FF,63.339222614840985
2019,502239,1720,5,SI,28.313953488372096
2019,621142,1210,3,FF,57.02479338842975
2019,664353,693,5,FF,47.33044733044733
2019,598287,1107,3,CU,37.39837398373984
2019,663776,714,4,FF,46.358543417366946
2019,502327,713,4,FF,59.32678821879382
2019,605240,1054,5,FC,49.52561669829222
2019,650644,861,6,SI,35.07549361207898
2019,614179,753,3,FF,61.62018592297477
2019,501985,3357,4,FF,44.59338695263628
2019,543901,674,5,SI,49.554896142433236
2019,642067,461,3,FF,42.299349240780906
2019,598271,772,3,FF,36.52849740932643
2019,664042,395,3,FF,39.74683544303797
2019,595881,2026,4,FF,56.12043435340573
2019,607536,1779,5,FF,40.69702079820124
2019,605538,935,3,SL,70.4812834224599
2019,640455,444,3,SI,63.51351351351351
2019,433587,1216,5,CU,35.19736842105263
2019,520980,1091,3,FF,50.50412465627865
2019,664192,2641,4,SI,51.30632336236274
2019,605397,2654,6,FF,37.56593820648078
2019,500779,2734,5,FF,36.28383321141185
2019,501593,600,3,CH,58.333333333333336
2019,554430,3158,6,FF,29.987333755541485
2019,657141,1376,5,FF,48.98255813953488
2019,544931,3383,4,CU,30.65326633165829
2019,450306,2505,4,CH,35.08982035928144
2019,643617,533,5,FF,33.20825515947467
2019,607560,853,3,CU,45.603751465416174
2019,656970,732,4,FF,45.76502732240437
2019,519455,1866,5,FF,34.40514469453376
2019,502624,2300,5,FF,43.391304347826086
2019,607352,1142,5,SI,34.76357267950963
2019,642545,1498,4,SL,47.06275033377837
2019,489119,2863,6,FC,46.97869367796018
2019,461325,929,6,CH,30.462863293864373
2019,424144,652,3,SL,49.233128834355824
